   0.00000000      0.110364676       2.44177079    
  0.392699093       9.70790982E-02   2.55102348    
  0.785398185       7.06280395E-02   3.01134658    
   1.17809725       7.30307251E-02  -2.41637349    
   1.57079637      0.109149501      -1.91934538    
   1.96349537      0.144390896      -1.71485388    
   2.35619450      0.167224616      -1.61471605    
   2.74889350      0.178443879      -1.56365860    
   3.14159274      0.181618348      -1.54746592    
   3.53429198      0.178444669      -1.56365800    
   3.92699075      0.167224795      -1.61471593    
   4.31968975      0.144391328      -1.71485114    
   4.71238899      0.109149516      -1.91934538    
   5.10508823       7.30306283E-02  -2.41638017    
   5.49778700       7.06280917E-02   3.01134729    
   5.89048672       9.70794633E-02   2.55102563    
