   0.00000000      0.109241866       2.48208499    
  0.392699093       9.60939676E-02   2.60392833    
  0.785398185       7.20912665E-02   3.09676337    
   1.17809725       7.84415454E-02  -2.38606572    
   1.57079637      0.111874186      -1.94368863    
   1.96349537      0.140343025      -1.75548410    
   2.35619450      0.155392289      -1.66183734    
   2.74889350      0.160550579      -1.61370158    
   3.14159274      0.161450103      -1.59833610    
   3.53429198      0.160550818      -1.61370146    
   3.92699075      0.155392364      -1.66183734    
   4.31968975      0.140342236      -1.75548446    
   4.71238899      0.111874178      -1.94368887    
   5.10508823       7.84414783E-02  -2.38607216    
   5.49778700       7.20913038E-02   3.09676385    
   5.89048672       9.60939005E-02   2.60392809    
