   0.00000000       3.16925384E-02   2.09515738    
  0.392699093       2.39887610E-02   2.26323485    
  0.785398185       1.53570408E-02  -2.67894816    
   1.17809725       4.55504507E-02  -1.82354152    
   1.57079637       8.74840692E-02  -1.66945279    
   1.96349537      0.129095629      -1.61608303    
   2.35619450      0.163708851      -1.59214342    
   2.74889350      0.186463624      -1.58111954    
   3.14159274      0.194381341      -1.57786500    
   3.53429198      0.186462566      -1.58111954    
   3.92699075      0.163708717      -1.59214330    
   4.31968975      0.129095420      -1.61608291    
   4.71238899       8.74840766E-02  -1.66945279    
   5.10508823       4.55513112E-02  -1.82354009    
   5.49778700       1.53570399E-02  -2.67894673    
   5.89048672       2.39885543E-02   2.26323915    
