   0.00000000       4.65545729E-02   2.06028008    
  0.392699093       3.73338908E-02   2.16940045    
  0.785398185       1.87243484E-02   3.03360868    
   1.17809725       4.28702720E-02  -1.92806375    
   1.57079637       8.91157240E-02  -1.69139898    
   1.96349537      0.135375738      -1.61848521    
   2.35619450      0.173682868      -1.58713496    
   2.74889350      0.198742628      -1.57292211    
   3.14159274      0.207439572      -1.56874597    
   3.53429198      0.198742509      -1.57292211    
   3.92699075      0.173683450      -1.58713496    
   4.31968975      0.135376766      -1.61848521    
   4.71238899       8.91157165E-02  -1.69139898    
   5.10508823       4.28701937E-02  -1.92806435    
   5.49778700       1.87243726E-02   3.03360915    
   5.89048672       3.73347290E-02   2.16938996    
