   0.00000000       1.40763307E-02  -1.95580053    
  0.392699093       1.90864969E-02  -1.84578788    
  0.785398185       3.38456295E-02  -1.71569109    
   1.17809725       5.61500788E-02  -1.65002561    
   1.57079637       8.23523030E-02  -1.61843991    
   1.96349537      0.108322792      -1.60218251    
   2.35619450      0.130160555      -1.59351015    
   2.74889350      0.144652069      -1.58918822    
   3.14159274      0.149716243      -1.58787251    
   3.53429198      0.144660726      -1.58918965    
   3.92699075      0.130160719      -1.59351027    
   4.31968975      0.108323745      -1.60218143    
   4.71238899       8.23523402E-02  -1.61843967    
   5.10508823       5.61504327E-02  -1.65002561    
   5.49778700       3.38463895E-02  -1.71568787    
   5.89048672       1.90931484E-02  -1.84571528    
