   0.00000000      0.103428610       2.27555299    
  0.392699093       9.00866687E-02   2.35836887    
  0.785398185       5.90721481E-02   2.76134968    
   1.17809725       5.47701232E-02  -2.43032050    
   1.57079637      0.100291811      -1.83160448    
   1.96349537      0.151271760      -1.63944888    
   2.35619450      0.191389591      -1.55701709    
   2.74889350      0.216071680      -1.51859272    
   3.14159274      0.224319160      -1.50701714    
   3.53429198      0.216072828      -1.51859176    
   3.92699075      0.191389665      -1.55701697    
   4.31968975      0.151271820      -1.63944888    
   4.71238899      0.100291811      -1.83160472    
   5.10508823       5.47701120E-02  -2.43032098    
   5.49778700       5.90721294E-02   2.76134920    
   5.89048672       9.00869817E-02   2.35836530    
