   0.00000000      0.107982501       2.33619499    
  0.392699093       9.45098996E-02   2.42573309    
  0.785398185       6.43093735E-02   2.83939624    
   1.17809725       6.08839877E-02  -2.44544196    
   1.57079637      0.103193171      -1.86225605    
   1.96349537      0.150129512      -1.65654242    
   2.35619450      0.185882196      -1.56450081    
   2.74889350      0.207121521      -1.52039051    
   3.14159274      0.214059591      -1.50689828    
   3.53429198      0.207120895      -1.52039194    
   3.92699075      0.185881943      -1.56450093    
   4.31968975      0.150130153      -1.65654290    
   4.71238899      0.103193268      -1.86225581    
   5.10508823       6.08844161E-02  -2.44542122    
   5.49778700       6.43092319E-02   2.83939552    
   5.89048672       9.45088789E-02   2.42574048    
