   0.00000000       1.74912885E-02   2.26816893    
  0.392699093       1.22924987E-02   2.66013074    
  0.785398185       1.89055745E-02  -2.12398338    
   1.17809725       4.90280874E-02  -1.74491727    
   1.57079637       8.59026834E-02  -1.64999747    
   1.96349537      0.122394785      -1.61247027    
   2.35619450      0.152875870      -1.59474492    
   2.74889350      0.172989443      -1.58641005    
   3.14159274      0.180007890      -1.58392417    
   3.53429198      0.172987759      -1.58641005    
   3.92699075      0.152876467      -1.59474456    
   4.31968975      0.122394539      -1.61247027    
   4.71238899       8.59027058E-02  -1.64999747    
   5.10508823       4.90278192E-02  -1.74491823    
   5.49778700       1.89049337E-02  -2.12400484    
   5.89048672       1.22923395E-02   2.66014719    
