   0.00000000       7.46712238E-02   2.10737300    
  0.392699093       6.31512105E-02   2.18643951    
  0.785398185       3.55876312E-02   2.66514015    
   1.17809725       4.22337949E-02  -2.18625498    
   1.57079637       9.28693190E-02  -1.74238229    
   1.96349537      0.145638525      -1.62127006    
   2.35619450      0.188837007      -1.57157516    
   2.74889350      0.216696486      -1.54929960    
   3.14159274      0.226281807      -1.54275787    
   3.53429198      0.216698050      -1.54929984    
   3.92699075      0.188836634      -1.57157540    
   4.31968975      0.145638660      -1.62126982    
   4.71238899       9.28693414E-02  -1.74238217    
   5.10508823       4.22341786E-02  -2.18624997    
   5.49778700       3.55875529E-02   2.66514015    
   5.89048672       6.31522313E-02   2.18643761    
