   0.00000000       2.45981477E-02  -1.71384037    
  0.392699093       2.88141258E-02  -1.69098866    
  0.785398185       4.08847556E-02  -1.65181434    
   1.17809725       5.88925779E-02  -1.62327731    
   1.57079637       8.00348967E-02  -1.60617268    
   1.96349537      0.101041824      -1.59625363    
   2.35619450      0.118751094      -1.59061027    
   2.74889350      0.130517468      -1.58769679    
   3.14159274      0.134644553      -1.58679855    
   3.53429198      0.130518287      -1.58769667    
   3.92699075      0.118749917      -1.59061027    
   4.31968975      0.101042069      -1.59625375    
   4.71238899       8.00349116E-02  -1.60617280    
   5.10508823       5.88929690E-02  -1.62327695    
   5.49778700       4.08851095E-02  -1.65181375    
   5.89048672       2.88140140E-02  -1.69098926    
