   0.00000000       4.53852601E-02  -1.58854485    
  0.392699093       4.71801199E-02  -1.58780074    
  0.785398185       5.22495694E-02  -1.58596814    
   1.17809725       5.97779416E-02  -1.58381951    
   1.57079637       6.86796010E-02  -1.58188701    
   1.96349537       7.75764361E-02  -1.58040082    
   2.35619450       8.50947425E-02  -1.57938790    
   2.74889350       9.01284292E-02  -1.57880247    
   3.14159274       9.18920934E-02  -1.57861209    
   3.53429198       9.01252329E-02  -1.57880270    
   3.92699075       8.50941092E-02  -1.57938766    
   4.31968975       7.75763392E-02  -1.58040106    
   4.71238899       6.86796606E-02  -1.58188665    
   5.10508823       5.97781129E-02  -1.58381820    
   5.49778700       5.22493981E-02  -1.58596909    
   5.89048672       4.71799448E-02  -1.58780074    
