   0.00000000       4.08814512E-02  -1.60479558    
  0.392699093       4.33750190E-02  -1.60262322    
  0.785398185       5.04243821E-02  -1.59763968    
   1.17809725       6.09836541E-02  -1.59233665    
   1.57079637       7.33696818E-02  -1.58804965    
   1.96349537       8.57750475E-02  -1.58500791    
   2.35619450       9.62279066E-02  -1.58304560    
   2.74889350      0.103207737      -1.58195925    
   3.14159274      0.105657786      -1.58161044    
   3.53429198      0.103207983      -1.58195913    
   3.92699075       9.62277055E-02  -1.58304513    
   4.31968975       8.57753456E-02  -1.58500755    
   4.71238899       7.33696893E-02  -1.58804917    
   5.10508823       6.09829500E-02  -1.59233677    
   5.49778700       5.04242145E-02  -1.59764028    
   5.89048672       4.33743559E-02  -1.60262632    
