
      1  10560   9975      5
    1  0.4998633E+00  0.8265842E-02 -0.4545455E-01  0.9998633E+00  0.1653427E-01  0.0000000E+00  0.1503086E-02
    1  0.4993167E+00  0.2478849E-01 -0.4545455E-01  0.9987700E+00  0.4958298E-01  0.0000000E+00  0.1503086E-02
    1  0.4982241E+00  0.4128403E-01 -0.4545455E-01  0.9965845E+00  0.8257942E-01  0.0000000E+00  0.1503086E-02
    1  0.4965867E+00  0.5773442E-01 -0.4545454E-01  0.9933091E+00  0.1154857E+00  0.0000000E+00  0.1503086E-02
    1  0.4944063E+00  0.7412169E-01 -0.4545455E-01  0.9889480E+00  0.1482623E+00  0.0000000E+00  0.1503085E-02
    1  0.4916853E+00  0.9042791E-01 -0.4545454E-01  0.9835048E+00  0.1808819E+00  0.0000000E+00  0.1503086E-02
    1  0.4884266E+00  0.1066352E+00 -0.4545455E-01  0.9769872E+00  0.2132981E+00  0.0000000E+00  0.1503085E-02
    1  0.4846339E+00  0.1227260E+00 -0.4545454E-01  0.9693999E+00  0.2454869E+00  0.0000000E+00  0.1503086E-02
    1  0.4803112E+00  0.1386825E+00 -0.4545455E-01  0.9607539E+00  0.2774021E+00  0.0000000E+00  0.1503085E-02
    1  0.4754633E+00  0.1544874E+00 -0.4545455E-01  0.9510564E+00  0.3090175E+00  0.0000000E+00  0.1503087E-02
    1  0.4700954E+00  0.1701233E+00 -0.4545455E-01  0.9403195E+00  0.3402928E+00  0.0000000E+00  0.1503085E-02
    1  0.4642136E+00  0.1855733E+00 -0.4545455E-01  0.9285538E+00  0.3711980E+00  0.0000000E+00  0.1503087E-02
    1  0.4578241E+00  0.2008203E+00 -0.4545454E-01  0.9157737E+00  0.4016946E+00  0.0000000E+00  0.1503086E-02
    1  0.4509339E+00  0.2158477E+00 -0.4545455E-01  0.9019910E+00  0.4317548E+00  0.0000000E+00  0.1503086E-02
    1  0.4435508E+00  0.2306390E+00 -0.4545455E-01  0.8872228E+00  0.4613411E+00  0.0000000E+00  0.1503085E-02
    1  0.4356825E+00  0.2451782E+00 -0.4545455E-01  0.8714839E+00  0.4904242E+00  0.0000000E+00  0.1503086E-02
    1  0.4273379E+00  0.2594493E+00 -0.4545455E-01  0.8547933E+00  0.5189688E+00  0.0000000E+00  0.1503085E-02
    1  0.4185260E+00  0.2734367E+00 -0.4545455E-01  0.8371667E+00  0.5469477E+00  0.0000000E+00  0.1503088E-02
    1  0.4092565E+00  0.2871251E+00 -0.4545455E-01  0.8186247E+00  0.5743290E+00  0.0000000E+00  0.1503085E-02
    1  0.3995394E+00  0.3004995E+00 -0.4545455E-01  0.7991879E+00  0.6010812E+00  0.0000000E+00  0.1503085E-02
    1  0.3893854E+00  0.3135453E+00 -0.4545455E-01  0.7788767E+00  0.6271771E+00  0.0000000E+00  0.1503087E-02
    1  0.3788056E+00  0.3262483E+00 -0.4545455E-01  0.7577155E+00  0.6525851E+00  0.0000000E+00  0.1503087E-02
    1  0.3678117E+00  0.3385945E+00 -0.4545455E-01  0.7357239E+00  0.6772817E+00  0.0000000E+00  0.1503085E-02
    1  0.3564155E+00  0.3505704E+00 -0.4545455E-01  0.7129290E+00  0.7012362E+00  0.0000000E+00  0.1503087E-02
    1  0.3446296E+00  0.3621631E+00 -0.4545455E-01  0.6893528E+00  0.7244258E+00  0.0000000E+00  0.1503086E-02
    1  0.3324668E+00  0.3733597E+00 -0.4545455E-01  0.6650244E+00  0.7468216E+00  0.0000000E+00  0.1503086E-02
    1  0.3199405E+00  0.3841481E+00 -0.4545455E-01  0.6399682E+00  0.7684013E+00  0.0000000E+00  0.1503085E-02
    1  0.3070644E+00  0.3945163E+00 -0.4545455E-01  0.6142135E+00  0.7891399E+00  0.0000000E+00  0.1503087E-02
    1  0.2938524E+00  0.4044532E+00 -0.4545455E-01  0.5877846E+00  0.8090175E+00  0.0000000E+00  0.1503084E-02
    1  0.2803192E+00  0.4139478E+00 -0.4545455E-01  0.5607153E+00  0.8280086E+00  0.0000000E+00  0.1503088E-02
    1  0.2664794E+00  0.4229898E+00 -0.4545455E-01  0.5330321E+00  0.8460949E+00  0.0000000E+00  0.1503084E-02
    1  0.2523483E+00  0.4315692E+00 -0.4545454E-01  0.5047647E+00  0.8632571E+00  0.0000000E+00  0.1503086E-02
