  0.8834422E+07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.8834422E+07  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.8834422E+07  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.4494574E+11 -0.5763203E+03 -0.1232409E+06
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.5763203E+03  0.4494564E+11  0.4001300E+05
  0.0000000E+00  0.0000000E+00  0.0000000E+00 -0.1232409E+06  0.4001300E+05  0.1787470E+09
