VARIABLES="Frequency (rad/s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Excitation force - beta =   0.000 deg",I=    20,F=POINT
 3.3434  0.106292E+05  0.234686E-02  0.155384E+04  0.469559E-04  0.131282E+04  0.241751E-11 1405.02    0.00 1482.52    0.00 2341.29    0.00
  854.35    0.00 1689.00    0.00 2590.50    0.00
  -84.54 -167.82  -11.30  -79.26  -84.54  -14.72
   12.84  -85.10   98.94   83.10  -67.84  118.18
  163.43   21.87  -95.47  -90.61 -104.42  -93.28
 3.5244  0.112858E+05  0.300331E-02  0.125160E+04  0.483154E-03  0.147746E+04  0.291233E-11 1514.33    0.00 1344.93    0.00 2127.90    0.00
  984.33    0.00 1442.92    0.00 2233.11    0.00
  -80.64   -1.47  -14.84   -4.11  -80.64  -37.47
   25.28   13.20  110.08  176.55  -54.21  115.03
  152.80  -23.85 -108.71  174.26 -120.78  -62.91
 3.7054  0.114923E+05  0.978722E-03  0.100992E+04  0.224333E-03  0.159409E+04  0.168807E-11 1604.53    0.00 1204.86    0.00 1903.29    0.00
 1128.41    0.00 1235.61    0.00 2016.89    0.00
  -75.87  -42.77  -20.16  -39.10  -75.87   75.43
   38.05  101.85  120.71  117.24  -40.66   80.69
  143.67   74.29 -127.78 -146.66 -143.32 -107.36
 3.8864  0.111516E+05  0.510678E-02  0.830352E+03  0.106023E-02  0.163799E+04  0.151869E-11 1681.76    0.00 1082.40    0.00 1698.57    0.00
 1248.14    0.00 1167.99    0.00 2080.90    0.00
  -71.51   21.66  -26.72  179.88  -71.51  158.61
   50.74   20.54  130.51   83.85  -27.63   68.29
  135.93   70.57 -151.37  -95.15 -167.26 -179.10
 4.0674  0.104201E+05  0.128223E-02  0.700292E+03  0.139631E-02  0.161930E+04  0.624174E-12 1762.70    0.00  988.89    0.00 1535.96    0.00
 1307.93    0.00 1230.77    0.00 2308.30    0.00
  -68.72    3.59  -33.53   -1.89  -68.72  -69.31
   63.34  -15.49  140.00  -88.23  -14.73   10.49
  128.18   23.78 -173.02  114.60  173.60 -149.51
 4.2484  0.952447E+04  0.750632E-02  0.604807E+03  0.272583E-03  0.156427E+04  0.208782E-11 1859.86    0.00  920.85    0.00 1413.81    0.00
 1296.80    0.00 1338.15    0.00 2528.47    0.00
  -67.97   -3.39  -39.56   82.49  -67.97  -62.65
   76.29  166.97  149.96    5.06   -1.17   18.53
  118.92  -20.29  169.43 -162.23  158.57  -64.10
 4.4294  0.863380E+04  0.646966E-03  0.529780E+03  0.191046E-02  0.149668E+04  0.635600E-11 1975.34    0.00  870.28    0.00 1319.63    0.00
 1223.23    0.00 1443.80    0.00 2679.00    0.00
  -69.51   44.83  -43.88 -174.99  -69.51  174.61
   90.09  -21.49  160.84    8.75   13.58  -95.71
  106.64   68.41  154.75  157.33  145.46  153.11
