   0.00000000       9.88992974E-02   1.57415879    
  0.392699093       9.89301130E-02   1.60836959    
  0.785398185       9.91209745E-02   1.63755012    
   1.17809725       9.92365107E-02   1.65785849    
   1.57079637       9.93939191E-02   1.66557097    
   1.96349537       9.93895456E-02   1.65961111    
   2.35619450       9.93351266E-02   1.63977492    
   2.74889350       9.92365405E-02   1.60995829    
   3.14159274       9.91956592E-02   1.57414746    
   3.53429198       9.92757082E-02   1.53833020    
   3.92699075       9.94059294E-02   1.50857043    
   4.31968975       9.94892642E-02   1.48876500    
   4.71238899       9.95015576E-02   1.48281598    
   5.10508823       9.93396640E-02   1.49049866    
   5.49778700       9.91968811E-02   1.51083195    
   5.89048672       9.89962965E-02   1.53994989    
