   751.159058      -1.57079613       693.981262      -1.57079625       531.150024      -1.57079673       1030.13574      -1.57079625       951.720032      -1.57079637       728.416443      -1.57079613       1341.66138      -1.57079637       1239.53345      -1.57079625       948.699158      -1.57079625       1679.87085      -1.57079649       1551.99756      -1.57079625       1187.84717      -1.57079649       2038.51184      -1.57079625       1883.34167      -1.57079625       1441.44702      -1.57079625       2411.11133      -1.57079625       2227.57520      -1.57079637       1704.91370      -1.57079637       2791.10132      -1.57079637       2578.64453      -1.57079637       1973.61035      -1.57079637       3172.00586      -1.57079637       2930.54883      -1.57079625       2242.94189      -1.57079613       3547.51294      -1.57079625       3277.47119      -1.57079637       2508.46875      -1.57079637       3911.67456      -1.57079625       3613.91064      -1.57079637       2765.96777      -1.57079625       4258.93994      -1.57079637       3934.75122      -1.57079637       3011.52661      -1.57079649       4584.31445      -1.57079637       4235.35254      -1.57079637       3241.59839      -1.57079637       4883.33984      -1.57079637       4511.62451      -1.57079625       3453.04712      -1.57079637       5152.24805      -1.57079637       4760.05273      -1.57079625       3643.18555      -1.57079625       5387.83545      -1.57079637       4977.72168      -1.57079637       3809.78247      -1.57079637       5587.64551      -1.57079637       5162.31348      -1.57079625       3951.06348      -1.57079625       5749.81201      -1.57079637       5312.12842      -1.57079637       4065.72925      -1.57079625       5873.05518      -1.57079637       5426.00342      -1.57079637       4152.88525      -1.57079625       5956.74170      -1.57079637       5503.31592      -1.57079637       4212.05615      -1.57079625       6000.69336      -1.57079637       5543.92529      -1.57079637       4243.12842      -1.57079637    
   7.56919384E-03   3.14155316       287.456299      -1.57080841       531.150330      -1.57079220       9.09622014E-03  -6.89055523E-05   394.215790      -1.57080269       728.415649      -1.57079971       1.18878931E-02  -2.29229001E-04   513.431396      -1.57080030       948.696594      -1.57079041       1.35340989E-02   3.14144945       642.857666      -1.57077932       1187.84705      -1.57080638       7.38249719E-03   3.14153790       780.104797      -1.57078636       1441.44763      -1.57079709       6.27304614E-03   3.14135456       922.692139      -1.57080317       1704.91211      -1.57079935       3.25124129E-03  -1.01289223E-03   1068.10999      -1.57078516       1973.61108      -1.57079875       2.58793333E-03  -3.13986516       1213.87134      -1.57079220       2242.94434      -1.57079339       4.73022740E-03  -1.12777168E-03   1357.57507      -1.57079589       2508.46948      -1.57079530       8.75958800E-03   1.87123842E-05   1496.93323      -1.57079196       2765.96924      -1.57079840       1.49612799E-02  -1.27236664E-04   1629.82812      -1.57080138       3011.52759      -1.57079470       2.24033860E-03   3.14061332       1754.34070      -1.57079744       3241.59839      -1.57079685       2.39239147E-04  -2.89628585E-03   1868.77515      -1.57079422       3453.04834      -1.57079685       1.84614980E-03  -3.14104772       1971.67944      -1.57079744       3643.18848      -1.57079661       3.32530285E-03  -6.29600778E-04   2061.83911      -1.57079673       3809.78174      -1.57079685       9.65690822E-04  -3.57990013E-03   2138.30420      -1.57079470       3951.06274      -1.57079625       5.11253905E-03  -1.06092566E-03   2200.35693      -1.57079589       4065.72339      -1.57079649       1.71601318E-03  -9.72360745E-03   2247.52661      -1.57079709       4152.87939      -1.57079685       7.20497081E-03  -3.96573101E-04   2279.54541      -1.57079601       4212.05469      -1.57079661       4.58030787E-04  -1.74426921E-02   2296.36475      -1.57079637       4243.13574      -1.57079566    
   7083.25195      -5.50911018E-11   7083.25488       2.62169109E-09   7083.25830      -6.44328646E-10   6804.25098      -5.95263450E-10   6804.25195      -1.43761101E-08   6804.25342       3.69654507E-09   6491.52490      -4.00274203E-10   6491.52344       1.07442799E-09   6491.52295       1.29909827E-09   6150.51221       8.94449459E-10   6150.51660      -5.90015237E-09   6150.51611       1.83115958E-08   5786.90381      -1.52664126E-09   5786.90918      -1.51653303E-08   5786.90430      -2.17601883E-08   5406.46338       3.82419339E-11   5406.47168       1.05468336E-08   5406.46533      -1.18641248E-08   5015.08057      -1.20336463E-10   5015.08154       2.49126124E-08   5015.08008       3.21601057E-08   4618.49561      -1.35065592E-09   4618.49463      -7.57883889E-09   4618.49561      -2.73309197E-08   4222.16162       2.11756390E-09   4222.16748       8.75611406E-09   4222.16650      -6.69617037E-08   3831.19971       3.43533402E-09   3831.20020       4.36441958E-08   3831.20093       4.74781885E-08   3450.20654       2.60484767E-09   3450.20752       9.37744904E-09   3450.20386       7.71251507E-09   3083.25610      -8.94092078E-10   3083.25830       2.21631975E-08   3083.25806       4.01809537E-08   2733.80103       2.26681474E-09   2733.79883       2.95244842E-08   2733.79956      -5.02692155E-09   2404.63330       3.63600394E-09   2404.63501       6.72668010E-09   2404.63403      -1.48341798E-07   2097.90649       7.46689433E-10   2097.90430      -3.12633226E-08   2097.90674      -1.52371683E-07   1815.09375       5.13098869E-11   1815.09436      -4.47524684E-09   1815.09570      -7.15361681E-09   1557.06348       3.99908107E-09   1557.06067      -4.50749731E-08   1557.06091       9.61910285E-09   1324.08020      -4.81247975E-09   1324.08252       5.28330837E-08   1324.07996       3.61196300E-08   1115.90686       8.44603165E-10   1115.90625       4.17427799E-08   1115.90820       4.21658441E-08   931.834961       5.17715160E-09   931.836121       2.62255391E-08   931.835022       2.62880349E-07
   1.17797090E-03  -1.54647263E-04   19.4306870       1.57080853       35.9032898       1.57086897       2.63748877E-03   3.14130044       27.4771748       1.57083213       50.7711220       1.57082808       2.80772964E-03   1.22516009E-04   37.0592422       1.57082927       68.4763947       1.57080233       1.06601095E-04   3.13317633       48.2398758       1.57080913       89.1354446       1.57077801       1.12632802E-03  -3.14089584       61.0743752       1.57077527       112.850632       1.57080197       3.06001632E-04   3.14007616       75.6041641       1.57079399       139.698410       1.57079506       6.97285577E-04   2.04253796E-04   91.8512039       1.57077873       169.718582       1.57079470       7.95439351E-04  -5.74458041E-04   109.810555       1.57081950       202.903290       1.57080579       5.97739127E-04   1.47648074E-03   129.446472       1.57078993       239.185547       1.57079613       1.19918096E-03   3.14128447       150.684540       1.57080507       278.429016       1.57079983       5.93720004E-04   1.38525350E-03   173.410126       1.57079744       320.420502       1.57080221       4.32204717E-04   1.29043334E-03   197.461334       1.57079530       364.861328       1.57079613       8.03728297E-04  -3.13988614       222.630859       1.57080019       411.368744       1.57079709       1.54772002E-04   2.78515611E-02   248.661926       1.57079589       459.467010       1.57079685       5.38910041E-04  -8.82698165E-04   275.251190       1.57079494       508.598846       1.57079625       3.16828045E-05 -0.131136596       302.051788       1.57080102       558.119385       1.57079792       4.34214453E-04  -3.12941885       328.677582       1.57079804       607.317017       1.57079601       1.52180274E-03  -1.58843875E-03   354.708038       1.57079196       655.414673       1.57079709       4.72836764E-05 -0.108745262       379.698700       1.57079458       701.590759       1.57079589       2.12754589E-03   3.14086509       403.188873       1.57079852       744.995789       1.57079649    
   50.7748718      -1.57079542       46.9098358      -1.57079554       35.9032555      -1.57079601       71.8011551      -1.57079589       66.3356476      -1.57079697       50.7711983      -1.57079649       96.8402481      -1.57079637       89.4689102      -1.57079601       68.4764862      -1.57079577       126.056519      -1.57079625       116.460945      -1.57079649       89.1355591      -1.57079649       159.594864      -1.57079673       147.446396      -1.57079637       112.850441      -1.57079673       197.563339      -1.57079661       182.524597      -1.57079613       139.698395      -1.57079625       240.018295      -1.57079625       221.748077      -1.57079637       169.718674      -1.57079625       286.948608      -1.57079625       265.106232      -1.57079625       202.903397      -1.57079625       338.259888      -1.57079637       312.511017      -1.57079637       239.185486      -1.57079637       393.757568      -1.57079625       363.784973      -1.57079637       278.429321      -1.57079625       453.141968      -1.57079637       418.648346      -1.57079625       320.420166      -1.57079649       515.991882      -1.57079637       476.714630      -1.57079637       364.861511      -1.57079625       581.762085      -1.57079637       537.479370      -1.57079649       411.369019      -1.57079649       649.783630      -1.57079637       600.322021      -1.57079637       459.466614      -1.57079637       719.265503      -1.57079637       664.514343      -1.57079625       508.596527      -1.57079613       789.299744      -1.57079637       729.219543      -1.57079649       558.120544      -1.57079613       858.873779      -1.57079637       793.497131      -1.57079637       607.315857      -1.57079637       926.896118      -1.57079637       856.341125      -1.57079637       655.414124      -1.57079625       992.197693      -1.57079637       916.673340      -1.57079637       701.590332      -1.57079661       1053.58032      -1.57079637       973.382446      -1.57079625       744.993469      -1.57079625    
   4.54969341E-13   3.11035275       2.65999660E-07   1.69796991       4.89818547E-07   1.66835451       3.87685543E-12   3.06453967       3.67459364E-07   1.74786294       6.74471778E-07   1.70682454       1.82348017E-12  -7.01969713E-02   4.84156203E-07   1.80502605       8.84270094E-07   1.75135326       8.18722867E-12   3.12076235       6.16590512E-07   1.86854291       1.11820520E-06   1.80140615       2.96949054E-12  -9.58591476E-02   7.66015660E-07   1.93733633       1.37600489E-06   1.85634685       3.09900911E-12 -0.138006017       9.34301568E-07   2.00974226       1.65829317E-06   1.91549957       4.77493175E-12  -3.13564038       1.12402131E-06   2.08431625       1.96642009E-06   1.97783720       4.11202322E-12   9.69176292E-02   1.33798653E-06   2.15925694       2.30244882E-06   2.04234672       1.52526895E-12 -0.463647604       1.57913905E-06   2.23303461       2.66871007E-06   2.10783887       4.66332615E-12  -3.04783639E-02   1.85007070E-06   2.30423141       3.06760944E-06   2.17322206       2.00670145E-12  0.272463143       2.15299633E-06   2.37187099       3.50109235E-06   2.23744988       1.03300300E-12  0.138006017       2.48930019E-06   2.43521452       3.97037138E-06   2.29963970       6.14231235E-12   3.10919666       2.85959300E-06   2.49389005       4.47561979E-06   2.35909081       3.16694891E-12 -0.367173821       3.26376653E-06   2.54779673       5.01578734E-06   2.41530991       2.30356164E-12 -0.161091909       3.70073690E-06   2.59699154       5.58865213E-06   2.46800518       1.44950718E-12   1.57079637       4.16889225E-06   2.64170289       6.19063258E-06   2.51703691       1.47902166E-12   3.10315013       4.66592383E-06   2.68221951       6.81705069E-06   2.56240368       1.75778565E-12 -0.888479769       5.18911384E-06   2.71888161       7.46222304E-06   2.60420322       2.43184227E-12 -0.793662429       5.73528177E-06   2.75203037       8.11966947E-06   2.64260483       4.65693413E-12   3.01307416       6.30109025E-06   2.78201509       8.78216815E-06   2.67781115    
   2.46432901E-04 -0.783858895       8.58895555E-02   1.71324694      0.224398211       1.68145835       3.52723175E-04  -1.93573785      0.232540831       1.77276814      0.606261551       1.72490370       9.29037415E-05 -0.625022709      0.542660236       1.83958268       1.41173887       1.77702427       4.73859080E-04 -0.668258250       1.13418293       1.91708100       2.93951249       1.83562469       3.57972312E-04  -2.12018251       2.17331052       2.00316453       5.60580349       1.90170360       1.79250972E-04  0.874865949       3.88181949       2.09940386       9.95048618       1.97531259       6.92089205E-04  0.774923503       6.54686499       2.20507979       16.6371632       2.05624986       6.71084563E-04 -0.599432945       10.5150394       2.32048869       26.4249001       2.14458966       7.69987993E-04 -0.680108666       16.1981239       2.44552159       40.1241302       2.24028277       1.26705447E-03 -0.289672494       24.0598793       2.58020353       58.5219383       2.34336972       6.36528945E-04  0.112229027       34.6030502       2.72452927       82.2719727       2.45382166       5.43876900E-04  -1.12577403       48.3514519       2.87848496       111.763161       2.57165313       2.33264596E-04   2.58605409       65.8134460       3.04205441       146.950882       2.69686103       6.27641683E-04 -0.283752322       87.4589844      -3.06787920       187.184494       2.82944489       1.86423145E-04   1.97793412       113.666374      -2.88501263       231.022507       2.96941185       1.13273144E-03   2.95593596       144.676956      -2.69249368       276.080109       3.11675406       9.14305914E-04   2.17908692       180.546860      -2.49034715       318.931000      -3.01171112       7.86370598E-04  0.633131862       221.091354      -2.27855802       355.087219      -2.84961271       7.63723685E-04   1.07691836       265.835358      -2.05712819       379.111908      -2.68013859       2.99048238E-03   1.62208247       313.963257      -1.82606602       384.893616      -2.50328994    
   3.34710069E-03  0.117151238       817.023193      -1.42648387       1507.41162      -1.46034300       7.03659514E-03  -2.91983104       1128.97241      -1.36891866       2079.98657      -1.41628170       1.16679864E-03  0.236685231       1483.00208      -1.30170763       2726.04321      -1.36484802       1.94583216E-03  -1.88086998       1874.35046      -1.22486973       3433.72559      -1.30603397       6.45357324E-03  -2.74905467       2297.52637      -1.13838744       4188.59863      -1.23984063       2.69667525E-03  -2.30495715       2746.36279      -1.04226303       4973.49121      -1.16627359       4.95839352E-03   2.97748542       3214.01685     -0.936501980       5768.50684      -1.08532906       6.96620718E-03  -1.14812982       3692.99170     -0.821103215       6551.02344     -0.997006238       9.96801071E-04  -2.54629087       4175.25146     -0.696064413       7296.04102     -0.901304722       6.05805730E-03  0.774668276       4652.27148     -0.561387658       7976.60889     -0.798228383       3.16690328E-03   1.63121474       5115.12793     -0.417070329       8564.56641     -0.687772632       2.88476888E-03   1.48093784       5554.66650     -0.263114393       9031.55371     -0.569940865       4.97155078E-03  -1.55828404       5961.64062      -9.95206609E-02   9350.22656     -0.444730878       2.50356528E-03   1.41475999       6326.89551       7.37124905E-02   9495.70898     -0.312144846       8.31949292E-04   1.64205015       6641.62744      0.256584406       9447.35254     -0.172179326       2.50537647E-03   2.47516894       6897.49805      0.449096829       9190.29102      -2.48374715E-02   8.73423196E-05 -0.312673271       7086.99756      0.651246667       8717.44434      0.129881486       2.68334220E-03  0.994122028       7203.63525      0.863034844       8030.83203      0.291978270       2.82039371E-04 -0.638719618       7242.16357       1.08446360       7143.10303      0.461452484       1.10232846E-04  0.294960797       7198.89258       1.31553066       6078.09521      0.638303816    
   5.13414713E-03   2.16554999E-02   1.54140294      -2.99716473       5.25489902      -3.03115416       1.62935152E-03  0.469344974       2.94333696      -2.93951392       10.0304499      -2.98707366       4.87608649E-03  0.101514727       5.08597088      -2.87248564       17.2899513      -2.93566465       1.45079219E-03   2.10488153       8.13688469      -2.79565287       27.5598145      -2.87687373       9.56607051E-04   2.88200784       12.2492342      -2.70919323       41.2885895      -2.81061006       3.51636065E-03  0.279307246       17.5479145      -2.61298108       58.7715530      -2.73705339       2.43990985E-03  -4.81254533E-02   24.1145725      -2.50728321       80.0735626      -2.65613151       1.42083492E-03   1.14852345       31.9783211      -2.39190841       105.000511      -2.56780958       1.35220436E-03  0.213633224       41.1066475      -2.26684332       133.037796      -2.47209859       1.84425444E-03   1.77119231       51.3947411      -2.13217449       163.334274      -2.36902618       1.61225256E-03   1.00327277       62.6737862      -1.98786330       194.689240      -2.25857186       9.89824533E-04   1.40498936       74.6941376      -1.83391607       225.582687      -2.14073944       4.36157803E-04   1.58264422       87.1470413      -1.67031872       254.236862      -2.01552749       4.30936052E-04   2.57278156       99.6673584      -1.49708450       278.703827      -1.88294041       6.69596659E-04   2.73207450       111.842392      -1.31420374       297.001648      -1.74297595       4.46841703E-04  0.882086933       123.238579      -1.12170613       307.263550      -1.59563649       7.88622943E-04  -2.83054686       133.413376     -0.919547439       307.916718      -1.44091463       8.65431793E-04  -3.09038067       141.942810     -0.707763314       297.852356      -1.27882087       9.11865645E-05   1.59040725       148.441269     -0.486332417       276.590149      -1.10934258       4.74051165E-04   3.11842799       152.586990     -0.255264223       244.402222     -0.932491839    
   2.28681695E-03  0.179060280       252.113327       1.71507573       464.942474       1.68124723       8.64298362E-03   9.63256136E-02   348.285767       1.77265751       641.120178       1.72530496       1.87892397E-03  -1.14221156       457.363922       1.83988380       839.443115       1.77674365       7.07768323E-03  -2.99438238       577.834412       1.91672170       1055.94373       1.83555794       2.51092832E-03   1.56823266       707.965515       2.00320745       1285.74500       1.90175009       4.62472858E-03  -2.02166247       845.804016       2.09932256       1523.07117       1.97532010       4.34926292E-03  -2.04499793       989.189697       2.20509315       1761.19263       2.05626917       5.26378583E-03  0.546989202       1135.75879       2.32048750       1992.53992       2.14458561       4.47356375E-03  -1.79018211       1283.00781       2.44552517       2208.80176       2.24028897       3.10328137E-03  -1.57481539       1428.26831       2.58020639       2401.14478       2.34336543       1.45505343E-04  -2.36350846       1568.76331       2.72452044       2560.51172       2.45382047       3.45003814E-03   1.39143670       1701.68701       2.87847781       2678.00415       2.57165360       9.30257840E-04  -1.56176293       1824.22437       3.04207063       2745.31104       2.69686151       2.68796948E-03  -1.46416318       1933.59827      -3.06787992       2755.24658       2.82944870       2.18216982E-03  -1.54657972       2027.18213      -2.88500786       2702.29907       2.96941352       1.31448777E-03 -0.820562840       2102.49951      -2.69249678       2583.16040       3.11675501       1.11601059E-03  -6.48033619E-02   2157.33203      -2.49034572       2397.24194      -3.01171112       3.61708621E-03  -9.31586474E-02   2189.82007      -2.27855515       2147.09863      -2.84961486       2.45356304E-03   2.82116532       2198.44507      -2.05713058       1838.67480      -2.68014264       1.23788463E-03  -8.27585172E-04   2182.18140      -1.82606065       1481.46497      -2.50328922    
